index,country,year,gdp,infrate,trade,schooling,invest60,invest70,invest80,industry
19,Spain,1998,18.479,1.833536983,57.12530136,NA,NA,NA,NA,30.19667053
19,Spain,1999,19.817,2.310672045,NA,NA,NA,NA,NA,29.98920059
19,Spain,2000,21.074,3.432614088,NA,30.70000076,NA,NA,NA,30.19370079
19,Spain,2001,22.257,3.591100931,NA,NA,NA,NA,NA,29.92884064
19,Spain,2002,23.756,3.066776991,NA,NA,NA,NA,NA,29.68475914
19,Spain,2003,24.812,3.033473969,NA,NA,NA,NA,NA,29.58651924
20,Australia,1960,2.373,NA,31.26643944,50.40000153,NA,NA,NA,NA
20,Australia,1961,2.346,2.512131929,29.82107353,NA,NA,NA,NA,NA
20,Australia,1962,2.539,-0.278474003,30.15854454,NA,NA,NA,NA,NA
20,Australia,1963,2.717,0.530578077,32.05539703,NA,NA,NA,NA,NA
20,Australia,1964,2.873,2.361110926,31.52728462,NA,NA,NA,NA,NA
20,Australia,1965,2.973,3.962007999,31.03559875,48.90000153,NA,NA,NA,NA
20,Australia,1966,3.23,2.975723982,29.97315216,NA,NA,NA,NA,NA
20,Australia,1967,3.404,3.193916082,30.11419296,NA,NA,NA,NA,NA
20,Australia,1968,3.788,2.652910948,28.34859467,NA,NA,NA,NA,NA
20,Australia,1969,4.162,2.919358969,29.8211422,NA,NA,NA,NA,NA
20,Australia,1970,4.49,3.906068087,28.96243286,48.29999924,NA,NA,NA,NA
20,Australia,1971,4.677,6.063995838,27.80747223,NA,NA,NA,NA,37.29359055
20,Australia,1972,5.013,5.86497879,27.70298958,NA,NA,NA,NA,36.80088043
20,Australia,1973,5.595,9.465922356,29.44040298,NA,NA,NA,NA,35.43584824
20,Australia,1974,6.024,15.11013985,31.63861084,NA,NA,NA,NA,36.88676071
20,Australia,1975,6.683,15.07196045,28.90040588,47,NA,NA,NA,37.10454941
20,Australia,1976,7.14,13.52390957,31.20761681,NA,NA,NA,NA,36.66529083
20,Australia,1977,7.482,12.30023956,30.86309624,NA,NA,NA,NA,35.99935913
20,Australia,1978,8.272,7.923674107,32.15132141,NA,NA,NA,NA,35.65282059
20,Australia,1979,9.174,9.090001106,34.95830917,NA,NA,NA,NA,35.81056976
20,Australia,1980,10.203,10.12658024,33.86125183,47.5,0.317299992,0.317979991,29.69599915,37.02669907
20,Australia,1981,11.513,9.691744804,33.17372513,NA,NA,NA,NA,35.92433929
20,Australia,1982,11.537,11.14550972,31.65773773,NA,NA,NA,NA,34.74367142
20,Australia,1983,12.3,10.11355972,30.67813873,NA,NA,NA,NA,34.82569885
20,Australia,1984,13.12,3.950185061,34.64099884,NA,NA,NA,NA,35.29965973
20,Australia,1985,14.019,6.739048958,35.24624634,48.40000153,NA,NA,NA,35.07287979
20,Australia,1986,14.537,9.084531784,34.74440002,NA,NA,NA,NA,32.77785873
20,Australia,1987,15.554,8.488745689,34.72343826,NA,NA,NA,NA,31.35881042
20,Australia,1988,16.524,7.231771946,34.08369446,NA,NA,NA,NA,29.87517929
20,Australia,1989,17.255,7.559424877,34.35853577,NA,NA,NA,NA,29.9609108
20,Australia,1990,17.322,7.272260189,34.4617691,48.40000153,NA,NA,NA,28.96680069
20,Australia,1991,17.652,3.222680092,35.23764038,NA,NA,NA,NA,28.16799927
20,Australia,1992,18.496,0.985915482,37.69256973,NA,NA,NA,NA,27.97166061
20,Australia,1993,19.432,1.813109994,38.35179138,NA,NA,NA,NA,28.00918007
20,Australia,1994,20.583,1.894976974,39.71842957,NA,NA,NA,NA,28.13991928
20,Australia,1995,21.773,4.63813591,40.15325928,48.59999847,NA,NA,NA,27.82765007
20,Australia,1996,22.562,2.612420082,39.97737885,NA,NA,NA,NA,27.10231972
20,Australia,1997,23.649,0.250417411,42.17679977,NA,NA,NA,NA,27.07669067
20,Australia,1998,24.853,0.853455424,41.36495972,NA,NA,NA,NA,26.28313065
20,Australia,1999,26.283,1.465427995,NA,NA,NA,NA,NA,26.19072914
20,Australia,2000,27.403,4.47518301,NA,43.59999847,NA,NA,NA,25.56668091
20,Australia,2001,28.492,4.380840778,NA,NA,NA,NA,NA,25.43910027
20,Australia,2002,29.819,3.003170967,NA,NA,NA,NA,NA,25.94952011
20,Australia,2003,31.273,2.770735025,NA,NA,NA,NA,NA,NA
21,New Zealand,1960,2.545,NA,52.54882431,58,NA,NA,NA,NA
21,New Zealand,1961,2.659,1.830283046,52.94456863,NA,NA,NA,NA,NA
21,New Zealand,1962,2.713,2.696079016,48.80368423,NA,NA,NA,NA,NA
21,New Zealand,1963,2.866,1.909307957,53.84495926,NA,NA,NA,NA,NA
21,New Zealand,1964,3.001,3.434817076,50.79602814,NA,NA,NA,NA,NA
21,New Zealand,1965,3.224,3.396225929,44.78164291,54.29999924,NA,NA,NA,NA
21,New Zealand,1966,3.481,2.773722887,45.9671669,NA,NA,NA,NA,NA
21,New Zealand,1967,3.36,6.107954979,39.77976608,NA,NA,NA,NA,NA
21,New Zealand,1968,3.489,4.283802032,44.66377258,NA,NA,NA,NA,NA
21,New Zealand,1969,3.969,4.878048897,46.90852356,NA,NA,NA,NA,NA
21,New Zealand,1970,4.136,6.548346996,48.3240242,54.5,NA,NA,NA,NA
21,New Zealand,1971,4.438,10.30303001,45.48152542,NA,NA,NA,NA,34.02939987
21,New Zealand,1972,4.78,6.776556969,47.43124008,NA,NA,NA,NA,33.2089386
21,New Zealand,1973,5.335,8.233276367,49.57340622,NA,NA,NA,NA,32.4518013
21,New Zealand,1974,6.041,11.25197983,55.45851517,NA,NA,NA,NA,35.51660156
21,New Zealand,1975,6.382,14.52991009,54.88924789,57.09999847,NA,NA,NA,34.52904129
21,New Zealand,1976,6.748,16.79104042,57.88928223,NA,NA,NA,NA,34.71202087
21,New Zealand,1977,6.867,14.58998966,56.79647446,NA,NA,NA,NA,32.95465851
21,New Zealand,1978,7.301,11.89591026,55.0418663,NA,NA,NA,NA,32.50107956
21,New Zealand,1979,7.915,13.70431995,61.89754486,NA,NA,NA,NA,32.65748978
21,New Zealand,1980,8.656,17.09276962,62.08681107,46.09999847,0.266640007,0.295159996,25.52199936,32.1857605
21,New Zealand,1981,9.736,15.34622955,62.44666672,NA,NA,NA,NA,34.01445007
21,New Zealand,1982,10.687,16.17090034,62.35155487,NA,NA,NA,NA,34.55593109
21,New Zealand,1983,11.262,7.355679989,61.91337204,NA,NA,NA,NA,33.40370941
21,New Zealand,1984,12.141,6.201213837,70.57388306,NA,NA,NA,NA,34.5864296
21,New Zealand,1985,12.556,15.39404011,64.61286926,46.59999847,NA,NA,NA,33.26813889
21,New Zealand,1986,13.085,13.21782017,55.48104095,NA,NA,NA,NA,31.91995049
21,New Zealand,1987,13.402,15.7411499,52.39779282,NA,NA,NA,NA,30.22941017
21,New Zealand,1988,13.569,6.375142097,50.62525558,NA,NA,NA,NA,28.58742905
21,New Zealand,1989,14.124,7.49060297,53.81930542,NA,NA,NA,NA,29.19099045
21,New Zealand,1990,14.42,5.506608009,54.53501129,24.10000038,NA,NA,NA,27.92192078
21,New Zealand,1991,14.252,1.670145988,56.4281311,NA,NA,NA,NA,27.33919907
21,New Zealand,1992,14.679,1.026694059,61.14054108,NA,NA,NA,NA,27.11837959
21,New Zealand,1993,15.605,1.422763944,59.26334,NA,NA,NA,NA,27.06921005
21,New Zealand,1994,16.686,2.404809952,60.43647003,NA,NA,NA,NA,27.7684803
21,New Zealand,1995,17.402,3.739836931,58.5961113,26.60000038,NA,NA,NA,26.99032021
21,New Zealand,1996,17.879,2.298851013,57.03107071,NA,NA,NA,NA,26.7421608
21,New Zealand,1997,18.51,1.174667954,57.13209915,NA,NA,NA,NA,26.50679016
21,New Zealand,1998,18.669,1.287228942,NA,NA,NA,NA,NA,25.27656937
21,New Zealand,1999,19.937,-0.124595098,NA,NA,NA,NA,NA,25.51297951
21,New Zealand,2000,20.789,2.61976099,NA,26.29999924,NA,NA,NA,25.29167938
21,New Zealand,2001,21.825,2.625821114,NA,NA,NA,NA,NA,NA
21,New Zealand,2002,22.662,2.677090883,NA,NA,NA,NA,NA,NA
21,New Zealand,2003,23.728,1.75357604,NA,NA,NA,NA,NA,NA
